ticker,fomc_date,year,entry_offset,exit_offset,entry_date,exit_date,strike,expiry,dte_at_entry,dte_at_exit,exit_iv_reliable,moneyness_at_entry,call_ticker,put_ticker,stock_entry,stock_exit,stock_move,entry_call_mid,entry_call_iv,entry_call_delta,entry_put_mid,entry_put_iv,entry_put_delta,entry_straddle_mid,entry_atm_iv,entry_price_source,exit_call_mid,exit_call_iv,exit_put_mid,exit_put_iv,exit_straddle_mid,exit_atm_iv,exit_price_source,pnl_per_straddle,pnl_pct,iv_change
XLE,2021-04-28,2021,0,3,2021-04-28,2021-05-03,42.0,2021-06-18,51,46,True,1.0019083969465647,O:XLE210618C00042000,O:XLE210618P00042000,41.92,42.46,0.012881679389312957,8.2769,1.3241387804833649,0.6016627005258021,0.2548,0.05626866748410464,-0.4005676577007533,8.531699999999999,0.6902037239837348,vwap+vwap,8.625,1.3998545455983875,0.2104,0.08212903151750564,8.8354,0.7409917885579466,vwap+vwap,0.30370000000000097,0.035596657172662076,0.05078806457421181
XLI,2021-04-28,2021,-1,1,2021-04-27,2021-04-29,95.0,2021-05-21,24,22,True,1.0013702961947928,O:XLI210521C00095000,O:XLI210521P00095000,94.87,95.35,0.005059555180773582,7.4633,0.7618155611151458,0.5427849554811202,0.4219,0.052364862055301664,-0.4405969244100315,7.8852,0.40709021158522374,vwap+vwap,7.7875,0.8036347675721647,0.346,0.06577903369078039,8.1335,0.43470690063147255,vwap+vwap,0.24829999999999952,0.0314893724953076,0.02761668904624881
XLI,2021-04-28,2021,-1,3,2021-04-27,2021-05-03,95.0,2021-05-21,24,18,True,1.0013702961947928,O:XLI210521C00095000,O:XLI210521P00095000,94.87,95.69,0.008643406767154981,7.4633,0.7618155611151458,0.5427849554811202,0.4219,0.052364862055301664,-0.4405969244100315,7.8852,0.40709021158522374,vwap+vwap,8.1885,0.9167050541202427,0.3155,0.08061775605148076,8.504,0.49866140508586176,vwap+vwap,0.6187999999999994,0.07847613250139493,0.09157119350063803
XLB,2021-04-28,2021,-2,0,2021-04-26,2021-04-28,76.0,2021-06-18,53,51,True,1.002374043787919,O:XLB210618C00076000,O:XLB210618P00076000,75.82,75.84,0.00026378264310221883,7.98,0.67997214171952,0.5589730888787369,0.46,0.05459198916190862,-0.40312810155258005,8.440000000000001,0.36728206544071434,vwap+vwap,7.9,0.6858656988045873,0.57,0.06559679252582788,8.47,0.37573124566520755,vwap+vwap,0.02999999999999936,0.00355450236966817,0.008449180224493202
XLB,2021-04-28,2021,-2,2,2021-04-26,2021-04-30,76.0,2021-06-18,53,49,True,1.002374043787919,O:XLB210618C00076000,O:XLB210618P00076000,75.82,75.5,-0.004220522289633252,7.98,0.67997214171952,0.5589730888787369,0.46,0.05459198916190862,-0.40312810155258005,8.440000000000001,0.36728206544071434,vwap+vwap,7.56,0.6867466552781762,0.46,0.042064287428557876,8.02,0.36440547135336704,vwap+vwap,-0.4200000000000017,-0.049763033175355645,-0.002876594087347306
XLB,2021-04-28,2021,0,0,2021-04-28,2021-04-28,76.0,2021-06-18,51,51,True,1.00210970464135,O:XLB210618C00076000,O:XLB210618P00076000,75.84,75.84,0.0,7.9,0.6858656988045873,0.558497927352605,0.57,0.06559679252582788,-0.4164040153503483,8.47,0.37573124566520755,vwap+vwap,7.9,0.6858656988045873,0.57,0.06559679252582788,8.47,0.37573124566520755,vwap+vwap,0.0,0.0,0.0
XLB,2021-04-28,2021,0,2,2021-04-28,2021-04-30,76.0,2021-06-18,51,49,True,1.00210970464135,O:XLB210618C00076000,O:XLB210618P00076000,75.84,75.5,-0.004483122362869243,7.9,0.6858656988045873,0.558497927352605,0.57,0.06559679252582788,-0.4164040153503483,8.47,0.37573124566520755,vwap+vwap,7.56,0.6867466552781762,0.46,0.042064287428557876,8.02,0.36440547135336704,vwap+vwap,-0.45000000000000107,-0.05312868949232598,-0.011325774311840509
GLD,2021-04-28,2021,-3,0,2021-04-23,2021-04-28,166.5,2021-05-07,14,9,True,1.0006009615384615,O:GLD210507C00166500,O:GLD210507P00166500,166.4,166.91,0.0030649038461537915,1.6946,0.12186788727632164,0.5267387334069482,1.7551,0.14340110397607087,-0.475718767178553,3.4497,0.13263449562619625,vwap+vwap,1.242,0.086388974627614,1.4682,0.16856468985140324,2.7102,0.12747683223950862,vwap+vwap,-0.7395,-0.21436646664927386,-0.005157663386687633
GLD,2021-04-28,2021,-3,1,2021-04-23,2021-04-29,166.5,2021-05-07,14,8,True,1.0006009615384615,O:GLD210507C00166500,O:GLD210507P00166500,166.4,166.22,-0.0010817307692308103,1.6946,0.12186788727632164,0.5267387334069482,1.7551,0.14340110397607087,-0.475718767178553,3.4497,0.13263449562619625,vwap+vwap,0.7388,0.08013972689598799,1.7328,0.17149276744037872,2.4716,0.12581624716818335,vwap+vwap,-0.9781,-0.28353190132475287,-0.006818248458012904
GLD,2021-04-28,2021,-3,2,2021-04-23,2021-04-30,166.5,2021-05-07,14,7,True,1.0006009615384615,O:GLD210507C00166500,O:GLD210507P00166500,166.4,165.66,-0.004447115384615439,1.6946,0.12186788727632164,0.5267387334069482,1.7551,0.14340110397607087,-0.475718767178553,3.4497,0.13263449562619625,vwap+vwap,0.6967,0.10911458200761676,1.5852,0.132498522557497,2.2819,0.12080655228255688,vwap+vwap,-1.1678000000000002,-0.33852219033539155,-0.011827943343639374
GLD,2021-04-28,2021,-3,3,2021-04-23,2021-05-03,166.5,2021-05-07,14,4,True,1.0006009615384615,O:GLD210507C00166500,O:GLD210507P00166500,166.4,167.81,0.008473557692307671,1.6946,0.12186788727632164,0.5267387334069482,1.7551,0.14340110397607087,-0.475718767178553,3.4497,0.13263449562619625,vwap+vwap,1.8434,0.14175035366916655,0.5222,0.15501178843295574,2.3655999999999997,0.14838107105106113,vwap+vwap,-1.0841000000000003,-0.31425921094587944,0.015746575424864878
GLD,2021-04-28,2021,-2,0,2021-04-26,2021-04-28,167.0,2021-05-07,11,9,True,1.0009590026372572,O:GLD210507C00167000,O:GLD210507P00167000,166.84,166.91,0.00041956365380000705,1.3761,0.11517369096043706,0.5149069029452517,1.8339,0.16273923105937244,-0.48663830285484144,3.21,0.13895646100990475,vwap+vwap,0.9951,0.08959466079410908,1.7346,0.17149008523190024,2.7297,0.13054237301300464,vwap+vwap,-0.48030000000000017,-0.1496261682242991,-0.008414087996900105
GLD,2021-04-28,2021,-2,1,2021-04-26,2021-04-29,167.0,2021-05-07,11,8,True,1.0009590026372572,O:GLD210507C00167000,O:GLD210507P00167000,166.84,166.22,-0.0037161352193718807,1.3761,0.11517369096043706,0.5149069029452517,1.8339,0.16273923105937244,-0.48663830285484144,3.21,0.13895646100990475,vwap+vwap,0.5812,0.08610048820459842,2.1496,0.18670610491856932,2.7308,0.13640329656158387,vwap+vwap,-0.47920000000000007,-0.14928348909657324,-0.002553164448320877
GLD,2021-04-28,2021,-2,2,2021-04-26,2021-04-30,167.0,2021-05-07,11,7,True,1.0009590026372572,O:GLD210507C00167000,O:GLD210507P00167000,166.84,165.66,-0.007072644449772278,1.3761,0.11517369096043706,0.5149069029452517,1.8339,0.16273923105937244,-0.48663830285484144,3.21,0.13895646100990475,vwap+vwap,0.5172,0.10872014834970235,1.869,0.12925975581976767,2.3862,0.118989952084735,vwap+vwap,-0.8237999999999999,-0.25663551401869156,-0.01996650892516974
GLD,2021-04-28,2021,-2,3,2021-04-26,2021-05-03,167.0,2021-05-07,11,4,True,1.0009590026372572,O:GLD210507C00167000,O:GLD210507P00167000,166.84,167.81,0.005813953488372086,1.3761,0.11517369096043706,0.5149069029452517,1.8339,0.16273923105937244,-0.48663830285484144,3.21,0.13895646100990475,vwap+vwap,1.467,0.13581730851483342,0.6609,0.1503739519505501,2.1279000000000003,0.14309563023269176,vwap+vwap,-1.0820999999999996,-0.33710280373831764,0.004139169222787009
GLD,2021-04-28,2021,-1,0,2021-04-27,2021-04-28,166.5,2021-05-07,10,9,True,1.0004807114529504,O:GLD210507C00166500,O:GLD210507P00166500,166.42,166.91,0.00294435764932105,1.3312,0.11437871416974069,0.5224887172850139,1.3577,0.13026543498760462,-0.47926805213349954,2.6889,0.12232207457867265,vwap+vwap,1.242,0.086388974627614,1.4682,0.16856468985140324,2.7102,0.12747683223950862,vwap+vwap,0.021300000000000097,0.007921454870021235,0.005154757660835965
GLD,2021-04-28,2021,-1,1,2021-04-27,2021-04-29,166.5,2021-05-07,10,8,True,1.0004807114529504,O:GLD210507C00166500,O:GLD210507P00166500,166.42,166.22,-0.0012017786323758482,1.3312,0.11437871416974069,0.5224887172850139,1.3577,0.13026543498760462,-0.47926805213349954,2.6889,0.12232207457867265,vwap+vwap,0.7388,0.08013972689598799,1.7328,0.17149276744037872,2.4716,0.12581624716818335,vwap+vwap,-0.21729999999999983,-0.08081371564580306,0.003494172589510694
GLD,2021-04-28,2021,-1,2,2021-04-27,2021-04-30,166.5,2021-05-07,10,7,True,1.0004807114529504,O:GLD210507C00166500,O:GLD210507P00166500,166.42,165.66,-0.004566758803028428,1.3312,0.11437871416974069,0.5224887172850139,1.3577,0.13026543498760462,-0.47926805213349954,2.6889,0.12232207457867265,vwap+vwap,0.6967,0.10911458200761676,1.5852,0.132498522557497,2.2819,0.12080655228255688,vwap+vwap,-0.40700000000000003,-0.15136301089664922,-0.001515522296115776
GLD,2021-04-28,2021,-1,3,2021-04-27,2021-05-03,166.5,2021-05-07,10,4,True,1.0004807114529504,O:GLD210507C00166500,O:GLD210507P00166500,166.42,167.81,0.008352361495012709,1.3312,0.11437871416974069,0.5224887172850139,1.3577,0.13026543498760462,-0.47926805213349954,2.6889,0.12232207457867265,vwap+vwap,1.8434,0.14175035366916655,0.5222,0.15501178843295574,2.3655999999999997,0.14838107105106113,vwap+vwap,-0.32330000000000014,-0.12023504035107299,0.026058996472388476
GLD,2021-04-28,2021,0,0,2021-04-28,2021-04-28,167.0,2021-05-14,16,16,True,1.000539212749386,O:GLD210514C00167000,O:GLD210514P00167000,166.91,166.91,0.0,1.4187,0.09165496943451462,0.5381077256137727,2.11,0.16122721053543682,-0.4737665203951741,3.5286999999999997,0.12644108998497572,vwap+vwap,1.4187,0.09165496943451462,2.11,0.16122721053543682,3.5286999999999997,0.12644108998497572,vwap+vwap,0.0,0.0,0.0
GLD,2021-04-28,2021,0,1,2021-04-28,2021-04-29,167.0,2021-05-14,16,15,True,1.000539212749386,O:GLD210514C00167000,O:GLD210514P00167000,166.91,166.22,-0.004133964411958527,1.4187,0.09165496943451462,0.5381077256137727,2.11,0.16122721053543682,-0.4737665203951741,3.5286999999999997,0.12644108998497572,vwap+vwap,0.9021,0.08227625496065616,2.3672,0.15914641280248765,3.2693,0.1207113338815719,vwap+vwap,-0.25939999999999985,-0.07351149148411593,-0.005729756103403816
GLD,2021-04-28,2021,0,2,2021-04-28,2021-04-30,167.0,2021-05-14,16,14,True,1.000539212749386,O:GLD210514C00167000,O:GLD210514P00167000,166.91,165.66,-0.007489065963693009,1.4187,0.09165496943451462,0.5381077256137727,2.11,0.16122721053543682,-0.4737665203951741,3.5286999999999997,0.12644108998497572,vwap+vwap,0.9511,0.1080698618052602,2.3014,0.13437755860823392,3.2525,0.12122371020674705,vwap+vwap,-0.2761999999999998,-0.07827245161107485,-0.00521737977822867
GLD,2021-04-28,2021,0,3,2021-04-28,2021-05-03,167.0,2021-05-14,16,11,True,1.000539212749386,O:GLD210514C00167000,O:GLD210514P00167000,166.91,167.81,0.005392127493859,1.4187,0.09165496943451462,0.5381077256137727,2.11,0.16122721053543682,-0.4737665203951741,3.5286999999999997,0.12644108998497572,vwap+vwap,1.9969,0.12113415424588322,1.0626,0.132565279746294,3.0595,0.1268497169960886,vwap+vwap,-0.46919999999999984,-0.13296681497435311,0.00040862701111288313
IWM,2021-04-28,2021,-2,0,2021-04-26,2021-04-28,215.0,2021-05-14,18,16,True,1.0004187799543995,O:IWM210514C00215000,O:IWM210514P00215000,214.91,215.6,0.003210646317062946,14.0494,0.7281000515294376,0.5372354134760532,1.3248,0.0806997869274467,-0.45100235764929997,15.3742,0.40439991922844215,vwap+vwap,14.18,0.7602720991473794,1.0042,0.08231469994884728,15.1842,0.42129339954811335,vwap+vwap,-0.1899999999999995,-0.01235836661419778,0.016893480319671195
IWM,2021-04-28,2021,-2,2,2021-04-26,2021-04-30,215.0,2021-05-14,18,14,True,1.0004187799543995,O:IWM210514C00215000,O:IWM210514P00215000,214.91,211.88,-0.01409892513145038,14.0494,0.7281000515294376,0.5372354134760532,1.3248,0.0806997869274467,-0.45100235764929997,15.3742,0.40439991922844215,vwap+vwap,11.7,0.7818958403832763,1.2194,,12.9194,0.7818958403832763,vwap+vwap,-2.4548000000000005,-0.15967009665543577,0.37749592115483416
IWM,2021-04-28,2021,-2,3,2021-04-26,2021-05-03,215.0,2021-05-14,18,11,True,1.0004187799543995,O:IWM210514C00215000,O:IWM210514P00215000,214.91,212.92,-0.009259690102833788,14.0494,0.7281000515294376,0.5372354134760532,1.3248,0.0806997869274467,-0.45100235764929997,15.3742,0.40439991922844215,vwap+vwap,12.4731,0.9016867728030682,0.8926,,13.3657,0.9016867728030682,vwap+vwap,-2.0084999999999997,-0.13064094391903316,0.49728685357462604
IWM,2021-04-28,2021,-1,1,2021-04-27,2021-04-29,215.0,2021-05-07,10,8,True,0.9988849656197732,O:IWM210507C00215000,O:IWM210507P00215000,215.24,214.8,-0.002044229697082316,13.9625,0.9660220763556062,0.5380273109025303,0.6055,0.05960771901661158,-0.39865045767632223,14.568,0.5128148976861089,vwap+vwap,12.6311,0.9955597482129632,0.4784,0.03910238421043754,13.1095,0.5173310662117003,vwap+vwap,-1.458499999999999,-0.10011669412410756,0.004516168525591446
IWM,2021-04-28,2021,-1,2,2021-04-27,2021-04-30,215.0,2021-05-07,10,7,True,0.9988849656197732,O:IWM210507C00215000,O:IWM210507P00215000,215.24,211.88,-0.015610481323174195,13.9625,0.9660220763556062,0.5380273109025303,0.6055,0.05960771901661158,-0.39865045767632223,14.568,0.5128148976861089,vwap+vwap,11.2213,1.0725103723091483,0.4428,,11.6641,1.0725103723091483,vwap+vwap,-2.9039,-0.19933415705656235,0.5596954746230394
IWM,2021-04-28,2021,-1,3,2021-04-27,2021-05-03,215.0,2021-05-07,10,4,True,0.9988849656197732,O:IWM210507C00215000,O:IWM210507P00215000,215.24,212.92,-0.010778665675525096,13.9625,0.9660220763556062,0.5380273109025303,0.6055,0.05960771901661158,-0.39865045767632223,14.568,0.5128148976861089,vwap+vwap,12.0039,1.452832782406837,0.1964,,12.2003,1.452832782406837,vwap+vwap,-2.3676999999999992,-0.16252745744096644,0.9400178847207281
IWM,2021-04-28,2021,0,0,2021-04-28,2021-04-28,216.0,2021-05-14,16,16,True,1.0018552875695732,O:IWM210514C00216000,O:IWM210514P00216000,215.6,215.6,0.0,13.73,0.7616038156569302,0.5326024438874071,1.1441,0.06556140227507054,-0.48747555462175074,14.8741,0.4135826089660004,vwap+vwap,13.73,0.7616038156569302,1.1441,0.06556140227507054,14.8741,0.4135826089660004,vwap+vwap,0.0,0.0,0.0
IWM,2021-04-28,2021,0,2,2021-04-28,2021-04-30,216.0,2021-05-14,16,14,True,1.0018552875695732,O:IWM210514C00216000,O:IWM210514P00216000,215.6,211.88,-0.017254174397031537,13.73,0.7616038156569302,0.5326024438874071,1.1441,0.06556140227507054,-0.48747555462175074,14.8741,0.4135826089660004,vwap+vwap,11.64,0.8042573379623296,1.3679,,13.007900000000001,0.8042573379623296,vwap+vwap,-1.8661999999999992,-0.12546641477467538,0.39067472899632916
IWM,2021-04-28,2021,0,3,2021-04-28,2021-05-03,216.0,2021-05-14,16,11,True,1.0018552875695732,O:IWM210514C00216000,O:IWM210514P00216000,215.6,212.92,-0.012430426716141033,13.73,0.7616038156569302,0.5326024438874071,1.1441,0.06556140227507054,-0.48747555462175074,14.8741,0.4135826089660004,vwap+vwap,11.425,0.860532456025541,0.9094,,12.3344,0.860532456025541,vwap+vwap,-2.5397,-0.17074646533235624,0.44694984705954055
XOP,2021-04-28,2021,-3,1,2021-04-23,2021-04-29,68.0,2021-06-18,56,50,True,1.0051736881005173,O:XOP210618C00068000,O:XOP210618P00068000,67.65,73.63,0.08839615668883946,9.8278,0.9281995095430613,0.5748035877126905,2.125,0.20931905954247715,-0.47147940587214165,11.9528,0.5687592845427693,vwap+vwap,14.893,1.1213381895203591,0.9383,0.2949959509001375,15.8313,0.7081670702102483,vwap+vwap,3.8785000000000007,0.32448463958235735,0.13940778566747902
SPY,2021-06-16,2021,-2,0,2021-06-14,2021-06-16,398.0,2021-07-16,32,30,True,0.9993220679438573,O:SPY210716C00398000,O:SPY210716P00398000,398.27,395.32,-0.007407035428227054,26.65,0.5470133910624161,0.5446673954186871,1.9313,0.06018014700938762,-0.3847994761464284,28.5813,0.3035967690359018,vwap+vwap,26.115,0.5892332151580081,2.1692,0.03513238038627059,28.2842,0.3121827977721393,vwap+vwap,-0.29710000000000036,-0.010394908559092846,0.008586028736237483
SPY,2021-06-16,2021,-2,1,2021-06-14,2021-06-17,398.0,2021-07-16,32,29,True,0.9993220679438573,O:SPY210716C00398000,O:SPY210716P00398000,398.27,395.19,-0.0077334471589624735,26.65,0.5470133910624161,0.5446673954186871,1.9313,0.06018014700938762,-0.3847994761464284,28.5813,0.3035967690359018,vwap+vwap,24.4829,0.564601637883797,1.9643,0.028146717415727683,26.447200000000002,0.29637417764976237,vwap+vwap,-2.1340999999999966,-0.07466770230885217,-0.007222591386139454
SPY,2021-06-16,2021,-2,2,2021-06-14,2021-06-18,398.0,2021-07-16,32,28,True,0.9993220679438573,O:SPY210716C00398000,O:SPY210716P00398000,398.27,389.86,-0.021116328119115093,26.65,0.5470133910624161,0.5446673954186871,1.9313,0.06018014700938762,-0.3847994761464284,28.5813,0.3035967690359018,vwap+vwap,21.4435,0.5672940536556244,2.8002,,24.2437,0.5672940536556244,vwap+vwap,-4.337599999999998,-0.1517635656880547,0.2636972846197225
SPY,2021-06-16,2021,-2,3,2021-06-14,2021-06-21,398.0,2021-07-16,32,25,True,0.9993220679438573,O:SPY210716C00398000,O:SPY210716P00398000,398.27,395.44,-0.007105732292163568,26.65,0.5470133910624161,0.5446673954186871,1.9313,0.06018014700938762,-0.3847994761464284,28.5813,0.3035967690359018,vwap+vwap,24.16,0.5995049187907129,2.0831,0.03391748895711452,26.2431,0.3167112038739137,vwap+vwap,-2.3382000000000005,-0.08180873508202918,0.01311443483801189
SPY,2021-06-16,2021,0,0,2021-06-16,2021-06-16,395.0,2021-07-16,30,30,True,0.999190529191541,O:SPY210716C00395000,O:SPY210716P00395000,395.32,395.32,0.0,28.8584,0.6191240444650278,0.546343013048375,1.7024,0.056682696165069935,-0.3779852368300538,30.5608,0.33790337031504886,vwap+vwap,28.8584,0.6191240444650278,1.7024,0.056682696165069935,30.5608,0.33790337031504886,vwap+vwap,0.0,0.0,0.0
SPY,2021-06-16,2021,0,1,2021-06-16,2021-06-17,395.0,2021-07-16,30,29,True,0.999190529191541,O:SPY210716C00395000,O:SPY210716P00395000,395.32,395.19,-0.00032884751593644505,28.8584,0.6191240444650278,0.546343013048375,1.7024,0.056682696165069935,-0.3779852368300538,30.5608,0.33790337031504886,vwap+vwap,27.5336,0.601884596504532,1.6932,0.055774619583532206,29.2268,0.3288296080440321,vwap+vwap,-1.3339999999999996,-0.043650689772519034,-0.00907376227101675
SPY,2021-06-16,2021,0,2,2021-06-16,2021-06-18,395.0,2021-07-16,30,28,True,0.999190529191541,O:SPY210716C00395000,O:SPY210716P00395000,395.32,389.86,-0.013811595669331123,28.8584,0.6191240444650278,0.546343013048375,1.7024,0.056682696165069935,-0.3779852368300538,30.5608,0.33790337031504886,vwap+vwap,23.4375,0.5833579492446481,2.392,,25.8295,0.5833579492446481,vwap+vwap,-4.731300000000001,-0.15481597340383763,0.24545457892959927
SPY,2021-06-16,2021,0,3,2021-06-16,2021-06-21,395.0,2021-07-16,30,25,True,0.999190529191541,O:SPY210716C00395000,O:SPY210716P00395000,395.32,395.44,0.00030355155317212523,28.8584,0.6191240444650278,0.546343013048375,1.7024,0.056682696165069935,-0.3779852368300538,30.5608,0.33790337031504886,vwap+vwap,26.5473,0.6233935988221837,1.719,0.06102671906039864,28.2663,0.34221015894129114,vwap+vwap,-2.2944999999999993,-0.07507984084186275,0.004306788626242286
QQQ,2021-06-16,2021,-3,0,2021-06-11,2021-06-16,332.0,2021-06-21,10,5,True,1.001296860391471,O:QQQ210621C00332000,O:QQQ210621P00332000,331.57,331.34,-0.0006936695117170377,9.252,0.4222616768088341,0.5143500948735589,1.0023,0.046345837218075996,-0.49467775622902954,10.2543,0.23430375701345504,vwap+vwap,11.0425,0.7276446721344292,0.6947,0.028767834942966704,11.7372,0.37820625353869797,vwap+vwap,1.482899999999999,0.14461250402270256,0.14390249652524292
QQQ,2021-06-16,2021,-3,1,2021-06-11,2021-06-17,332.0,2021-06-21,10,4,True,1.001296860391471,O:QQQ210621C00332000,O:QQQ210621P00332000,331.57,335.55,0.012003498507102627,9.252,0.4222616768088341,0.5143500948735589,1.0023,0.046345837218075996,-0.49467775622902954,10.2543,0.23430375701345504,vwap+vwap,11.95,0.7160789891753496,0.2762,0.10267534450876711,12.226199999999999,0.4093771668420584,vwap+vwap,1.971899999999998,0.1922998156870774,0.17507340982860334
QQQ,2021-06-16,2021,-3,2,2021-06-11,2021-06-18,332.0,2021-06-21,10,3,True,1.001296860391471,O:QQQ210621C00332000,O:QQQ210621P00332000,331.57,332.92,0.004071538438338881,9.252,0.4222616768088341,0.5143500948735589,1.0023,0.046345837218075996,-0.49467775622902954,10.2543,0.23430375701345504,vwap+vwap,11.5237,0.9145260577546657,0.194,0.04776874881589413,11.7177,0.4811474032852799,vwap+vwap,1.4634,0.14271086276001288,0.24684364627182484
QQQ,2021-06-16,2021,-3,3,2021-06-11,2021-06-21,332.0,2021-06-21,10,0,False,1.001296860391471,O:QQQ210621C00332000,O:QQQ210621P00332000,331.57,334.99,0.010314564043791706,9.252,0.4222616768088341,0.5143500948735589,1.0023,0.046345837218075996,-0.49467775622902954,10.2543,0.23430375701345504,vwap+vwap,11.775,,0.0395,,11.8145,,vwap+vwap,1.5602,0.15215080502813452,
QQQ,2021-06-16,2021,-2,0,2021-06-14,2021-06-16,335.0,2021-06-25,11,9,True,1.0007767222321802,O:QQQ210625C00335000,O:QQQ210625P00335000,334.74,331.34,-0.010157136882356557,8.7767,0.3736270531138629,0.5174158816921629,1.7362,0.08010254850624501,-0.4763083202509997,10.5129,0.22686480081005395,vwap+vwap,6.7675,0.3976559902970195,2.7275,,9.495000000000001,0.3976559902970195,vwap+vwap,-1.0178999999999991,-0.09682390206317944,0.17079118948696553
QQQ,2021-06-16,2021,-2,1,2021-06-14,2021-06-17,335.0,2021-06-25,11,8,True,1.0007767222321802,O:QQQ210625C00335000,O:QQQ210625P00335000,334.74,335.55,0.0024197884925613975,8.7767,0.3736270531138629,0.5174158816921629,1.7362,0.08010254850624501,-0.4763083202509997,10.5129,0.22686480081005395,vwap+vwap,10.586,0.5116893387004433,1.4435,0.09432331983582676,12.0295,0.30300632926813503,vwap+vwap,1.5166000000000004,0.1442608604666648,0.07614152845808109
QQQ,2021-06-16,2021,-2,2,2021-06-14,2021-06-18,335.0,2021-06-25,11,7,True,1.0007767222321802,O:QQQ210625C00335000,O:QQQ210625P00335000,334.74,332.92,-0.005437055625261376,8.7767,0.3736270531138629,0.5174158816921629,1.7362,0.08010254850624501,-0.4763083202509997,10.5129,0.22686480081005395,vwap+vwap,8.7872,0.5230931205755323,1.4507,,10.2379,0.5230931205755323,vwap+vwap,-0.27500000000000036,-0.026158338802804208,0.2962283197654783
QQQ,2021-06-16,2021,-2,3,2021-06-14,2021-06-21,335.0,2021-06-25,11,4,True,1.0007767222321802,O:QQQ210625C00335000,O:QQQ210625P00335000,334.74,334.99,0.0007468483001732688,8.7767,0.3736270531138629,0.5174158816921629,1.7362,0.08010254850624501,-0.4763083202509997,10.5129,0.22686480081005395,vwap+vwap,9.1418,0.6477384033065736,0.9252,0.07220262497350574,10.067,0.35997051414003967,vwap+vwap,-0.44589999999999996,-0.042414557353346836,0.13310571332998572
QQQ,2021-06-16,2021,-1,0,2021-06-15,2021-06-16,332.5,2021-06-25,10,9,True,0.999819581428915,O:QQQ210625C00332500,O:QQQ210625P00332500,332.56,331.34,-0.0036685109453933945,11.41,0.5084881973872033,0.5241145872474062,1.3169,0.07115581860899928,-0.44532523050030837,12.7269,0.2898220079981013,vwap+vwap,10.425,0.5198616554053277,1.3869,0.046480096653580674,11.811900000000001,0.2831708760294542,vwap+vwap,-0.9149999999999991,-0.07189496263819148,-0.006651131968647139
QQQ,2021-06-16,2021,-1,1,2021-06-15,2021-06-17,332.5,2021-06-25,10,8,True,0.999819581428915,O:QQQ210625C00332500,O:QQQ210625P00332500,332.56,335.55,0.00899085879239839,11.41,0.5084881973872033,0.5241145872474062,1.3169,0.07115581860899928,-0.44532523050030837,12.7269,0.2898220079981013,vwap+vwap,12.3217,0.5342061808538734,0.9754,0.11611559317111969,13.2971,0.32516088701249657,vwap+vwap,0.5701999999999998,0.0448027406516905,0.03533887901439525
QQQ,2021-06-16,2021,-1,2,2021-06-15,2021-06-18,332.5,2021-06-25,10,7,True,0.999819581428915,O:QQQ210625C00332500,O:QQQ210625P00332500,332.56,332.92,0.0010825114265095432,11.41,0.5084881973872033,0.5241145872474062,1.3169,0.07115581860899928,-0.44532523050030837,12.7269,0.2898220079981013,vwap+vwap,11.91,0.6283596705671399,1.1055,0.07866615136024355,13.0155,0.35351291096369175,vwap+vwap,0.28859999999999886,0.022676378379652456,0.06369090296559043
QQQ,2021-06-16,2021,-1,3,2021-06-15,2021-06-21,332.5,2021-06-25,10,4,True,0.999819581428915,O:QQQ210625C00332500,O:QQQ210625P00332500,332.56,334.99,0.007306952128939159,11.41,0.5084881973872033,0.5241145872474062,1.3169,0.07115581860899928,-0.44532523050030837,12.7269,0.2898220079981013,vwap+vwap,10.1517,0.628332177930236,0.5084,0.10590368043574688,10.6601,0.36711792918299146,vwap+vwap,-2.0668000000000006,-0.1623961844596878,0.07729592118489015
QQQ,2021-06-16,2021,0,0,2021-06-16,2021-06-16,331.0,2021-06-30,14,14,True,0.9989738637049557,O:QQQ210630C00331000,O:QQQ210630P00331000,331.34,331.34,0.0,12.12,0.4500705907960386,0.5308707283796319,1.7068,0.08354240637406704,-0.4253904481965167,13.826799999999999,0.26680649858505284,vwap+vwap,12.12,0.4500705907960386,1.7068,0.08354240637406704,13.826799999999999,0.26680649858505284,vwap+vwap,0.0,0.0,0.0
QQQ,2021-06-16,2021,0,1,2021-06-16,2021-06-17,331.0,2021-06-30,14,13,True,0.9989738637049557,O:QQQ210630C00331000,O:QQQ210630P00331000,331.34,335.55,0.012705981770990634,12.12,0.4500705907960386,0.5308707283796319,1.7068,0.08354240637406704,-0.4253904481965167,13.826799999999999,0.26680649858505284,vwap+vwap,13.8709,0.44357264273382724,1.6398,0.14555894069698455,15.5107,0.29456579171540587,vwap+vwap,1.6839000000000013,0.12178522868631943,0.027759293130353024
QQQ,2021-06-16,2021,0,2,2021-06-16,2021-06-18,331.0,2021-06-30,14,12,True,0.9989738637049557,O:QQQ210630C00331000,O:QQQ210630P00331000,331.34,332.92,0.004768515724029821,12.12,0.4500705907960386,0.5308707283796319,1.7068,0.08354240637406704,-0.4253904481965167,13.826799999999999,0.26680649858505284,vwap+vwap,13.5542,0.512313771735385,1.8173,0.12020692967604099,15.3715,0.31626035070571296,vwap+vwap,1.5447000000000006,0.11171782335753759,0.04945385212066011
